artist_name,artist_id,track_number,track_name,track_id,track_embed
Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,5,Kyoto,4vjvx7Zxkb4AltGcZ0BBvI,https://open.spotify.com/embed/track/4vjvx7Zxkb4AltGcZ0BBvI?utm_source=generator&theme=0
Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,6,Moon Song,46RNrAkGsqWTDrv2ZPOAbx,https://open.spotify.com/embed/track/46RNrAkGsqWTDrv2ZPOAbx?utm_source=generator&theme=0
Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,7,Funeral,3rJDsZjIaCfJQSqRUvl0BM,https://open.spotify.com/embed/track/3rJDsZjIaCfJQSqRUvl0BM?utm_source=generator&theme=0
Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,8,Savior Complex,5BN59BDczcpxstFKILIH0q,https://open.spotify.com/embed/track/5BN59BDczcpxstFKILIH0q?utm_source=generator&theme=0
Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,9,Garden Song,5bIgzvxvlefRUCQK9JPocF,https://open.spotify.com/embed/track/5bIgzvxvlefRUCQK9JPocF?utm_source=generator&theme=0
Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,10,ICU,0Jm0RTOlF7DsbQ689QclaF,https://open.spotify.com/embed/track/0Jm0RTOlF7DsbQ689QclaF?utm_source=generator&theme=0
Hana Vu,3diDUq8QMCCtx8a4Jy42aO,1,April Fool,023K8UuzkevZtDABzsFypo,https://open.spotify.com/embed/track/023K8UuzkevZtDABzsFypo?utm_source=generator&theme=0
Hana Vu,3diDUq8QMCCtx8a4Jy42aO,2,Keeper,7fHzB5CK4GW7UH8LCjENWq,https://open.spotify.com/embed/track/7fHzB5CK4GW7UH8LCjENWq?utm_source=generator&theme=0
Hana Vu,3diDUq8QMCCtx8a4Jy42aO,3,Aubade,21yFr0OLxjieHKyrxg1Rvs,https://open.spotify.com/embed/track/21yFr0OLxjieHKyrxg1Rvs?utm_source=generator&theme=0
Hana Vu,3diDUq8QMCCtx8a4Jy42aO,4,Crying on the Subway,75IJJjmjryq1SGHWlcMj2K,https://open.spotify.com/embed/track/75IJJjmjryq1SGHWlcMj2K?utm_source=generator&theme=0
Hana Vu,3diDUq8QMCCtx8a4Jy42aO,5,Everybody's Birthday,6E10YI1UfAcoW7gIgCv1v6,https://open.spotify.com/embed/track/6E10YI1UfAcoW7gIgCv1v6?utm_source=generator&theme=0
Hana Vu,3diDUq8QMCCtx8a4Jy42aO,6,Parking Lot,3eOIyvZvpg7XGMioBnSFvi,https://open.spotify.com/embed/track/3eOIyvZvpg7XGMioBnSFvi?utm_source=generator&theme=0
Hana Vu,3diDUq8QMCCtx8a4Jy42aO,7,Mr. Lonely,7AyqUwYAXXzBMvH12lRUWo,https://open.spotify.com/embed/track/7AyqUwYAXXzBMvH12lRUWo?utm_source=generator&theme=0
Hana Vu,3diDUq8QMCCtx8a4Jy42aO,8,Queen of High School,5V3jwj1h5awuyc0Oj5cbHb,https://open.spotify.com/embed/track/5V3jwj1h5awuyc0Oj5cbHb?utm_source=generator&theme=0
Hana Vu,3diDUq8QMCCtx8a4Jy42aO,9,Maker,2QzMBWIuleaRF4qGARXEmv,https://open.spotify.com/embed/track/2QzMBWIuleaRF4qGARXEmv?utm_source=generator&theme=0
Hana Vu,3diDUq8QMCCtx8a4Jy42aO,10,At the Party,47WxJ89JybSnYFswKjpaxx,https://open.spotify.com/embed/track/47WxJ89JybSnYFswKjpaxx?utm_source=generator&theme=0
Katie Gregson-MacLeod,2xCYQunn7ZXK6qOwXWPvcF,1,complex (demo),1ovZe7upcqycTuPFfOg6kB,https://open.spotify.com/embed/track/1ovZe7upcqycTuPFfOg6kB?utm_source=generator&theme=0
Katie Gregson-MacLeod,2xCYQunn7ZXK6qOwXWPvcF,2,complex,4cM7wj6FKij1OHs3q61u0s,https://open.spotify.com/embed/track/4cM7wj6FKij1OHs3q61u0s?utm_source=generator&theme=0
Katie Gregson-MacLeod,2xCYQunn7ZXK6qOwXWPvcF,3,white lies,3twtKmTjKfNjavNLZg5jLH,https://open.spotify.com/embed/track/3twtKmTjKfNjavNLZg5jLH?utm_source=generator&theme=0
Katie Gregson-MacLeod,2xCYQunn7ZXK6qOwXWPvcF,4,Second Single Bed,3BehfRcWSWPFZNIZfwMu7I,https://open.spotify.com/embed/track/3BehfRcWSWPFZNIZfwMu7I?utm_source=generator&theme=0
Katie Gregson-MacLeod,2xCYQunn7ZXK6qOwXWPvcF,5,i'm worried it will always be you,4bG6o0ku2N8jbuKLBonECs,https://open.spotify.com/embed/track/4bG6o0ku2N8jbuKLBonECs?utm_source=generator&theme=0
Katie Gregson-MacLeod,2xCYQunn7ZXK6qOwXWPvcF,6,complex (live with strings),4SlOAzfMEDLWG8obLxw49Y,https://open.spotify.com/embed/track/4SlOAzfMEDLWG8obLxw49Y?utm_source=generator&theme=0
Katie Gregson-MacLeod,2xCYQunn7ZXK6qOwXWPvcF,7,to be eighteen,06TfFbD9XTbselBOZy83Sx,https://open.spotify.com/embed/track/06TfFbD9XTbselBOZy83Sx?utm_source=generator&theme=0
Katie Gregson-MacLeod,2xCYQunn7ZXK6qOwXWPvcF,8,Games I Play,6OyuxMv3eJNKpzjw8ZU8oU,https://open.spotify.com/embed/track/6OyuxMv3eJNKpzjw8ZU8oU?utm_source=generator&theme=0
Katie Gregson-MacLeod,2xCYQunn7ZXK6qOwXWPvcF,9,All the Love,57PYvNy4EugYFnmG3HrEq5,https://open.spotify.com/embed/track/57PYvNy4EugYFnmG3HrEq5?utm_source=generator&theme=0
Katie Gregson-MacLeod,2xCYQunn7ZXK6qOwXWPvcF,10,I Don't Care,7aWqmEg7tn58Fcl1Rn3I04,https://open.spotify.com/embed/track/7aWqmEg7tn58Fcl1Rn3I04?utm_source=generator&theme=0
UMI,4ClziihVpBeFXNyDH83Lde,1,Love Affair,4ZaRg5Sf4TKr0YcFRLh7QJ,https://open.spotify.com/embed/track/4ZaRg5Sf4TKr0YcFRLh7QJ?utm_source=generator&theme=0
UMI,4ClziihVpBeFXNyDH83Lde,2,Remember Me,630Ug0XtmhhFvAKo0PNuEI,https://open.spotify.com/embed/track/630Ug0XtmhhFvAKo0PNuEI?utm_source=generator&theme=0
UMI,4ClziihVpBeFXNyDH83Lde,3,say im ur luv,0Bs3Lwzs8y9BzKUgvFXPUx,https://open.spotify.com/embed/track/0Bs3Lwzs8y9BzKUgvFXPUx?utm_source=generator&theme=0
UMI,4ClziihVpBeFXNyDH83Lde,4,Butterfly,4qkVALwOxCIEZ7I5gkZ3m4,https://open.spotify.com/embed/track/4qkVALwOxCIEZ7I5gkZ3m4?utm_source=generator&theme=0
UMI,4ClziihVpBeFXNyDH83Lde,5,wish that i could,5w4q9Es264UdYYr2AjnPhU,https://open.spotify.com/embed/track/5w4q9Es264UdYYr2AjnPhU?utm_source=generator&theme=0
UMI,4ClziihVpBeFXNyDH83Lde,6,Lullaby,1K1b1rPjbbam1NXUPg4VrK,https://open.spotify.com/embed/track/1K1b1rPjbbam1NXUPg4VrK?utm_source=generator&theme=0
UMI,4ClziihVpBeFXNyDH83Lde,7,Midnight Blues,5HYSOEDwblGTVSh88TZnet,https://open.spotify.com/embed/track/5HYSOEDwblGTVSh88TZnet?utm_source=generator&theme=0
UMI,4ClziihVpBeFXNyDH83Lde,8,Down to Earth,5QzdYVqeAPnlBfbuJQ2AaO,https://open.spotify.com/embed/track/5QzdYVqeAPnlBfbuJQ2AaO?utm_source=generator&theme=0
UMI,4ClziihVpBeFXNyDH83Lde,9,moonlit room,26ao8h4lge7K2yltgKXrVc,https://open.spotify.com/embed/track/26ao8h4lge7K2yltgKXrVc?utm_source=generator&theme=0
UMI,4ClziihVpBeFXNyDH83Lde,10,sorry,45QSYGhKfviLSOJhos9lP9,https://open.spotify.com/embed/track/45QSYGhKfviLSOJhos9lP9?utm_source=generator&theme=0
Margaret Glaspy,13YVfXddjRIUrubItJjadb,1,Emotions and Math,1uVD7mxRrnwnLqh6uBOuSt,https://open.spotify.com/embed/track/1uVD7mxRrnwnLqh6uBOuSt?utm_source=generator&theme=0
Margaret Glaspy,13YVfXddjRIUrubItJjadb,2,You're Smiling (But I Don't Believe You),7ajY0y3joEbeL1gZW4ujmR,https://open.spotify.com/embed/track/7ajY0y3joEbeL1gZW4ujmR?utm_source=generator&theme=0
Margaret Glaspy,13YVfXddjRIUrubItJjadb,3,Stay With Me,4x7zQu0CSwMvvZuKWWki2v,https://open.spotify.com/embed/track/4x7zQu0CSwMvvZuKWWki2v?utm_source=generator&theme=0
Margaret Glaspy,13YVfXddjRIUrubItJjadb,4,No Matter Who,1fNCVkxO80oJeb9qNz7Gkm,https://open.spotify.com/embed/track/1fNCVkxO80oJeb9qNz7Gkm?utm_source=generator&theme=0
Margaret Glaspy,13YVfXddjRIUrubItJjadb,5,Somebody to Anybody,7tgC2K4LR2OIdKz6Wbsdb1,https://open.spotify.com/embed/track/7tgC2K4LR2OIdKz6Wbsdb1?utm_source=generator&theme=0
Margaret Glaspy,13YVfXddjRIUrubItJjadb,6,Devotion,5fkBA6lhCWSqutdUJvdgI3,https://open.spotify.com/embed/track/5fkBA6lhCWSqutdUJvdgI3?utm_source=generator&theme=0
Margaret Glaspy,13YVfXddjRIUrubItJjadb,7,Love Is Real,118jxZ9Jtgn94JyLqR5K4e,https://open.spotify.com/embed/track/118jxZ9Jtgn94JyLqR5K4e?utm_source=generator&theme=0
Margaret Glaspy,13YVfXddjRIUrubItJjadb,8,You and I,2CE0MF8zOilJcogEI8wFB6,https://open.spotify.com/embed/track/2CE0MF8zOilJcogEI8wFB6?utm_source=generator&theme=0
Margaret Glaspy,13YVfXddjRIUrubItJjadb,9,Heartbreak,0SjAnJJ8rwJ1Vl4rGQ6nO7,https://open.spotify.com/embed/track/0SjAnJJ8rwJ1Vl4rGQ6nO7?utm_source=generator&theme=0
Margaret Glaspy,13YVfXddjRIUrubItJjadb,10,Ex-Factor - Recorded at Spotify Studios NYC,344UhJfaYw10xfEr94BBGm,https://open.spotify.com/embed/track/344UhJfaYw10xfEr94BBGm?utm_source=generator&theme=0
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,1,American Teenager,4ltqfN12ohaVZdM6C45gMg,https://open.spotify.com/embed/track/4ltqfN12ohaVZdM6C45gMg?utm_source=generator&theme=0
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,2,Crush,78sdhV2qA9aFFzwhPdEQh5,https://open.spotify.com/embed/track/78sdhV2qA9aFFzwhPdEQh5?utm_source=generator&theme=0
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,3,A House In Nebraska,6UxAKocZd98MRn0u5obryV,https://open.spotify.com/embed/track/6UxAKocZd98MRn0u5obryV?utm_source=generator&theme=0
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,4,Ptolemaea,29LsI5izZL8txZEJhegSBs,https://open.spotify.com/embed/track/29LsI5izZL8txZEJhegSBs?utm_source=generator&theme=0
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,5,Strangers,5Cc0Pe8p7c2OJxMj07ywvc,https://open.spotify.com/embed/track/5Cc0Pe8p7c2OJxMj07ywvc?utm_source=generator&theme=0
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,6,Sun Bleached Flies,6fKIyDJHZ9m84jRhSmpuwS,https://open.spotify.com/embed/track/6fKIyDJHZ9m84jRhSmpuwS?utm_source=generator&theme=0
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,7,Hard Times,7JPmhsHbjaDGmTCKBZxVVU,https://open.spotify.com/embed/track/7JPmhsHbjaDGmTCKBZxVVU?utm_source=generator&theme=0
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,8,Gibson Girl,02yzNsWcv7BtITeIoIqeVU,https://open.spotify.com/embed/track/02yzNsWcv7BtITeIoIqeVU?utm_source=generator&theme=0
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,9,Thoroughfare,04P1ylRDzyxBIl9W0UNWXC,https://open.spotify.com/embed/track/04P1ylRDzyxBIl9W0UNWXC?utm_source=generator&theme=0
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,10,Family Tree,5l79pLYX6NwTa6FiT8Eoyo,https://open.spotify.com/embed/track/5l79pLYX6NwTa6FiT8Eoyo?utm_source=generator&theme=0
Buzzy Lee,0cz2DZrX5wGn1XUdIPKYYQ,1,John Wayne [Feat. Buzzy Lee],6vWIjEsC0mhAX3lkeYhCs0,https://open.spotify.com/embed/track/6vWIjEsC0mhAX3lkeYhCs0?utm_source=generator&theme=0
Buzzy Lee,0cz2DZrX5wGn1XUdIPKYYQ,2,High On You,4I36iNmzi31jOa5K9xAuc3,https://open.spotify.com/embed/track/4I36iNmzi31jOa5K9xAuc3?utm_source=generator&theme=0
Buzzy Lee,0cz2DZrX5wGn1XUdIPKYYQ,3,Strange Town,3Bo2yAkp9aDcEkfzdbPpDo,https://open.spotify.com/embed/track/3Bo2yAkp9aDcEkfzdbPpDo?utm_source=generator&theme=0
Buzzy Lee,0cz2DZrX5wGn1XUdIPKYYQ,4,Cinderblock,7eI4Z2N9yuLoGonTfLNDDJ,https://open.spotify.com/embed/track/7eI4Z2N9yuLoGonTfLNDDJ?utm_source=generator&theme=0
Buzzy Lee,0cz2DZrX5wGn1XUdIPKYYQ,5,Coolhand,54NlZnxWxbdXZPr2nckzkb,https://open.spotify.com/embed/track/54NlZnxWxbdXZPr2nckzkb?utm_source=generator&theme=0
Buzzy Lee,0cz2DZrX5wGn1XUdIPKYYQ,6,When Can I,2NYCEIiTmGvAV5rnIxjc6x,https://open.spotify.com/embed/track/2NYCEIiTmGvAV5rnIxjc6x?utm_source=generator&theme=0
Buzzy Lee,0cz2DZrX5wGn1XUdIPKYYQ,7,Spoiled Love,3hof8C1CZode7YkMVNCpoN,https://open.spotify.com/embed/track/3hof8C1CZode7YkMVNCpoN?utm_source=generator&theme=0
Buzzy Lee,0cz2DZrX5wGn1XUdIPKYYQ,8,Internal Affairs,0UDP0wVPqqDFOnyIGRGJMg,https://open.spotify.com/embed/track/0UDP0wVPqqDFOnyIGRGJMg?utm_source=generator&theme=0
Buzzy Lee,0cz2DZrX5wGn1XUdIPKYYQ,9,Can I Have Your Autograph,5mVQ1FBJkG4ByXCA2hMIN3,https://open.spotify.com/embed/track/5mVQ1FBJkG4ByXCA2hMIN3?utm_source=generator&theme=0
Buzzy Lee,0cz2DZrX5wGn1XUdIPKYYQ,10,Strange Town - Julia Holter Edit,2bKdcXm8NZ0yavonGR86Vf,https://open.spotify.com/embed/track/2bKdcXm8NZ0yavonGR86Vf?utm_source=generator&theme=0
Natalie Prass,0EmUT6i9rTu9ZHy1Tl1iuX,1,Short Court Style,6wYBPGIIxm6veUhJQ7MMIE,https://open.spotify.com/embed/track/6wYBPGIIxm6veUhJQ7MMIE?utm_source=generator&theme=0
Natalie Prass,0EmUT6i9rTu9ZHy1Tl1iuX,2,"Any Time, Any Place",6ftzQlNP94lTzGO4pSU8mF,https://open.spotify.com/embed/track/6ftzQlNP94lTzGO4pSU8mF?utm_source=generator&theme=0
Natalie Prass,0EmUT6i9rTu9ZHy1Tl1iuX,3,Bird of Prey,3OKVphLTbilwovbRdbznue,https://open.spotify.com/embed/track/3OKVphLTbilwovbRdbznue?utm_source=generator&theme=0
Natalie Prass,0EmUT6i9rTu9ZHy1Tl1iuX,4,Sound of Silence - Live,5dii2qCk3zPpltwbrwFEbO,https://open.spotify.com/embed/track/5dii2qCk3zPpltwbrwFEbO?utm_source=generator&theme=0
Natalie Prass,0EmUT6i9rTu9ZHy1Tl1iuX,5,The Fire,1v9WmuknvevI43Hd4zL50C,https://open.spotify.com/embed/track/1v9WmuknvevI43Hd4zL50C?utm_source=generator&theme=0
Natalie Prass,0EmUT6i9rTu9ZHy1Tl1iuX,6,Deja Vu - Recorded At Spotify Studios NYC,2qoa1Ok9Kyj3f3CQyxu096,https://open.spotify.com/embed/track/2qoa1Ok9Kyj3f3CQyxu096?utm_source=generator&theme=0
Natalie Prass,0EmUT6i9rTu9ZHy1Tl1iuX,7,Sisters,1uK6fz2uff6dCwhNrvy8rd,https://open.spotify.com/embed/track/1uK6fz2uff6dCwhNrvy8rd?utm_source=generator&theme=0
Natalie Prass,0EmUT6i9rTu9ZHy1Tl1iuX,8,My Baby Don't Understand Me,1mwwueuXt5NPPtnJyswwA9,https://open.spotify.com/embed/track/1mwwueuXt5NPPtnJyswwA9?utm_source=generator&theme=0
Natalie Prass,0EmUT6i9rTu9ZHy1Tl1iuX,9,Oh My,2aRom6JjM2fH9dt971uewi,https://open.spotify.com/embed/track/2aRom6JjM2fH9dt971uewi?utm_source=generator&theme=0
Natalie Prass,0EmUT6i9rTu9ZHy1Tl1iuX,10,It Is You,5iyrAaPkKO2NclxCWa7EJT,https://open.spotify.com/embed/track/5iyrAaPkKO2NclxCWa7EJT?utm_source=generator&theme=0
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,1,Eugene,39iRY3sjr8lsBVlBpDLwDu,https://open.spotify.com/embed/track/39iRY3sjr8lsBVlBpDLwDu?utm_source=generator&theme=0
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,2,Weightless,4syzriQO4gEZR61pU5FBFd,https://open.spotify.com/embed/track/4syzriQO4gEZR61pU5FBFd?utm_source=generator&theme=0
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,3,Softly,3fpfQC77x3uwESSJ6VmUKM,https://open.spotify.com/embed/track/3fpfQC77x3uwESSJ6VmUKM?utm_source=generator&theme=0
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,4,Cola,0i6c86ntKJoZpKk8aCHL3c,https://open.spotify.com/embed/track/0i6c86ntKJoZpKk8aCHL3c?utm_source=generator&theme=0
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,5,Too Good,1HHIv96gVeVkoOBzQeH9d8,https://open.spotify.com/embed/track/1HHIv96gVeVkoOBzQeH9d8?utm_source=generator&theme=0
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,6,Blades,11xCgS8k2RSzgngwkOqJV6,https://open.spotify.com/embed/track/11xCgS8k2RSzgngwkOqJV6?utm_source=generator&theme=0
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,7,Caroline,6xTp4nC8NBRSYMxGqIikSh,https://open.spotify.com/embed/track/6xTp4nC8NBRSYMxGqIikSh?utm_source=generator&theme=0
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,8,Impurities,0yUpBx2Y5KwzENVCshSy3M,https://open.spotify.com/embed/track/0yUpBx2Y5KwzENVCshSy3M?utm_source=generator&theme=0
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,9,Black Dog,37pShAS4iuRXJeRAa9k6xw,https://open.spotify.com/embed/track/37pShAS4iuRXJeRAa9k6xw?utm_source=generator&theme=0
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,10,Hurt,6ZVVax9sMTB6HPKu36eYZs,https://open.spotify.com/embed/track/6ZVVax9sMTB6HPKu36eYZs?utm_source=generator&theme=0
Olive Klug,3SEtmo8E5DJVuGddKYqeiU,1,Raining in June,72Q3BQhu0w6A81ouAUp7UL,https://open.spotify.com/embed/track/72Q3BQhu0w6A81ouAUp7UL?utm_source=generator&theme=0
Olive Klug,3SEtmo8E5DJVuGddKYqeiU,2,Dancing in the Moonlight,5gdEr842qnJaDAY7WgDZJY,https://open.spotify.com/embed/track/5gdEr842qnJaDAY7WgDZJY?utm_source=generator&theme=0
Olive Klug,3SEtmo8E5DJVuGddKYqeiU,3,Spirit in Disguise,6B4pFSBBp14BwvCAtR8RS3,https://open.spotify.com/embed/track/6B4pFSBBp14BwvCAtR8RS3?utm_source=generator&theme=0
Olive Klug,3SEtmo8E5DJVuGddKYqeiU,4,Coming of Age,7cy8bN353JaUkc6qeTRg6B,https://open.spotify.com/embed/track/7cy8bN353JaUkc6qeTRg6B?utm_source=generator&theme=0
Olive Klug,3SEtmo8E5DJVuGddKYqeiU,5,Self Help,6YfjCMHQ0GWCcMtelpKVQB,https://open.spotify.com/embed/track/6YfjCMHQ0GWCcMtelpKVQB?utm_source=generator&theme=0
Olive Klug,3SEtmo8E5DJVuGddKYqeiU,6,Parched,2HLx0fc5WDpKXxPY6IWJMC,https://open.spotify.com/embed/track/2HLx0fc5WDpKXxPY6IWJMC?utm_source=generator&theme=0
Olive Klug,3SEtmo8E5DJVuGddKYqeiU,7,Out of Line,5qtWtxi3eBtxof0bbnbHvl,https://open.spotify.com/embed/track/5qtWtxi3eBtxof0bbnbHvl?utm_source=generator&theme=0
Olive Klug,3SEtmo8E5DJVuGddKYqeiU,8,Casting Spells,5zgjD51FY7qTmlEbZenYVC,https://open.spotify.com/embed/track/5zgjD51FY7qTmlEbZenYVC?utm_source=generator&theme=0
Olive Klug,3SEtmo8E5DJVuGddKYqeiU,9,Sailor Song,2mglEF4hHXStMwWC3v863H,https://open.spotify.com/embed/track/2mglEF4hHXStMwWC3v863H?utm_source=generator&theme=0
Olive Klug,3SEtmo8E5DJVuGddKYqeiU,10,Precooked Rice (blurry illusions),5hw0hFgKOgjJGey78ur2q2,https://open.spotify.com/embed/track/5hw0hFgKOgjJGey78ur2q2?utm_source=generator&theme=0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,1,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",3Q5cLvkKsHJvYltf8k7HkO,https://open.spotify.com/embed/track/3Q5cLvkKsHJvYltf8k7HkO?utm_source=generator&theme=0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,2,cellophane,7x8pIrhMu9FCmqqHNyuH0P,https://open.spotify.com/embed/track/7x8pIrhMu9FCmqqHNyuH0P?utm_source=generator&theme=0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,3,tears in the club (feat. the weeknd),1GsSM1Fju5J1Fsu51jEsTg,https://open.spotify.com/embed/track/1GsSM1Fju5J1Fsu51jEsTg?utm_source=generator&theme=0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,4,Two Weeks,7E66uxFz2NtHWAyiGXotha,https://open.spotify.com/embed/track/7E66uxFz2NtHWAyiGXotha?utm_source=generator&theme=0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,5,papi bones (feat. shygirl),5W2s4S60GoNsUthU51aUb8,https://open.spotify.com/embed/track/5W2s4S60GoNsUthU51aUb8?utm_source=generator&theme=0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,6,oh my love,5dEJc0rHuTVxtl1xljDbRv,https://open.spotify.com/embed/track/5dEJc0rHuTVxtl1xljDbRv?utm_source=generator&theme=0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,7,jealousy (feat. rema),66fCNfMdIKsXOnSphorrwg,https://open.spotify.com/embed/track/66fCNfMdIKsXOnSphorrwg?utm_source=generator&theme=0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,8,Bliss,2hkGd89f1mtUp19libeWmR,https://open.spotify.com/embed/track/2hkGd89f1mtUp19libeWmR?utm_source=generator&theme=0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,9,killer,4QUzLCXrpHO4c6dGyZlpO2,https://open.spotify.com/embed/track/4QUzLCXrpHO4c6dGyZlpO2?utm_source=generator&theme=0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,10,careless (feat. daniel caesar),3xqtvSfofDvSMVwwSbuvKi,https://open.spotify.com/embed/track/3xqtvSfofDvSMVwwSbuvKi?utm_source=generator&theme=0
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,1,Pretty,2sCUDVNDIlZPDk8YUnvRHe,https://open.spotify.com/embed/track/2sCUDVNDIlZPDk8YUnvRHe?utm_source=generator&theme=0
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,2,Pop Star,0widrZ6KVNuIPhbM1rWPDR,https://open.spotify.com/embed/track/0widrZ6KVNuIPhbM1rWPDR?utm_source=generator&theme=0
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,3,Cherub,5xNZSB7R9u4PRyK8Gnpl0h,https://open.spotify.com/embed/track/5xNZSB7R9u4PRyK8Gnpl0h?utm_source=generator&theme=0
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,4,Outro,2z7DeLqTHzcNFpUO4TKZuW,https://open.spotify.com/embed/track/2z7DeLqTHzcNFpUO4TKZuW?utm_source=generator&theme=0
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,5,Crushcrushcrush,6ZCGKyXcGbYc6tdP6unPVY,https://open.spotify.com/embed/track/6ZCGKyXcGbYc6tdP6unPVY?utm_source=generator&theme=0
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,6,Wishy Washy,7CvYNbLwC3Zn96l2fbryv8,https://open.spotify.com/embed/track/7CvYNbLwC3Zn96l2fbryv8?utm_source=generator&theme=0
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,7,Love Me,6uQlgKdPaBpSRRLyCFEQj8,https://open.spotify.com/embed/track/6uQlgKdPaBpSRRLyCFEQj8?utm_source=generator&theme=0
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,8,Sims 2,6tmDStLldmvokhIyjdj7LI,https://open.spotify.com/embed/track/6tmDStLldmvokhIyjdj7LI?utm_source=generator&theme=0
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,9,TLG,3nAT8VHqwh2mooBDMvOMlN,https://open.spotify.com/embed/track/3nAT8VHqwh2mooBDMvOMlN?utm_source=generator&theme=0
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,10,Be With U (feat. DETO BLACK),3AzfXSz7wBlTCHovkU8uCk,https://open.spotify.com/embed/track/3AzfXSz7wBlTCHovkU8uCk?utm_source=generator&theme=0
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,1,Dear Arkansas Daughter,4vrLJML3DDi4kzSslXBUfo,https://open.spotify.com/embed/track/4vrLJML3DDi4kzSslXBUfo?utm_source=generator&theme=0
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,2,Crane Your Neck - Remastered,7FMedJPiag48GjON0tp2PO,https://open.spotify.com/embed/track/7FMedJPiag48GjON0tp2PO?utm_source=generator&theme=0
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,3,Crater Lake,7K0QvWgBNLf52UHhJxDJD0,https://open.spotify.com/embed/track/7K0QvWgBNLf52UHhJxDJD0?utm_source=generator&theme=0
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,4,Deep Love,66UbMTpk2oCQRP1QVX2FbY,https://open.spotify.com/embed/track/66UbMTpk2oCQRP1QVX2FbY?utm_source=generator&theme=0
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,5,Heaven Bent,0bjTW3zBohWdYy2z1Sf5hJ,https://open.spotify.com/embed/track/0bjTW3zBohWdYy2z1Sf5hJ?utm_source=generator&theme=0
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,6,Billions of Eyes,23VVHmw4NbdLQ5kDDYJJpp,https://open.spotify.com/embed/track/23VVHmw4NbdLQ5kDDYJJpp?utm_source=generator&theme=0
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,7,You Are the Apple - Remastered,7fB37luKPsA3Jkvr4a5iMy,https://open.spotify.com/embed/track/7fB37luKPsA3Jkvr4a5iMy?utm_source=generator&theme=0
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,8,Aubergine - Remastered,7DzGlyhndGfcLhbUKNjkU3,https://open.spotify.com/embed/track/7DzGlyhndGfcLhbUKNjkU3?utm_source=generator&theme=0
