track_id,track_title,artist_name,artist_id,track_popularity,track_explicit,spotify_url,preview_url,duration_ms,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence
7jQ2mgIdvjIUoptXdCSi37,Should've,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,24,False,https://open.spotify.com/track/7jQ2mgIdvjIUoptXdCSi37,https://p.scdn.co/mp3-preview/9d5e8cff60f120edb69c2ad6a2597aae73882b5d?cid=5bae1e05720d486a8bef2310f63cdb05,140653,0.361,0.666,9,0,0.474,-5.187,0,0.226,87.594,4,0.496
5grzwPe1Hvq1g8nya9fN52,Give Me Another Chance,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,39,False,https://open.spotify.com/track/5grzwPe1Hvq1g8nya9fN52,https://p.scdn.co/mp3-preview/ec7efb30db970cdc7941f6ca04f2d4acf7f7e44e?cid=5bae1e05720d486a8bef2310f63cdb05,160106,0.952,0.734,7,0.126,0.15,-1.784,1,0.0466,122.007,4,0.924
6vpycPRma25zAn66efadmV,What's The Point,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,25,True,https://open.spotify.com/track/6vpycPRma25zAn66efadmV,https://p.scdn.co/mp3-preview/d312164e990a5239717235a0baeaa7df8d05352f?cid=5bae1e05720d486a8bef2310f63cdb05,148800,0.711,0.598,11,0.000272,0.207,-8.528,0,0.283,120.068,4,0.341
3JphHaEYaftA3HGTkCqB8M,Maybe This Time,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,31,False,https://open.spotify.com/track/3JphHaEYaftA3HGTkCqB8M,https://p.scdn.co/mp3-preview/867877bb7eac8fe5ab52ede8875248e80b7fd325?cid=5bae1e05720d486a8bef2310f63cdb05,176160,0.69,0.848,4,0,0.116,-3.679,0,0.0891,100.993,4,0.65
0VWogmkUa8t7c1xgiKrHmx,Not The One,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,28,False,https://open.spotify.com/track/0VWogmkUa8t7c1xgiKrHmx,https://p.scdn.co/mp3-preview/14e9932d865db89da48e1fbd6af293bf76266897?cid=5bae1e05720d486a8bef2310f63cdb05,191720,0.77,0.559,7,0,0.225,-6.069,0,0.0654,115.896,4,0.349
5B4jHPL8RT9qBvXlkSA6aO,Hold Me Like Water,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,26,False,https://open.spotify.com/track/5B4jHPL8RT9qBvXlkSA6aO,https://p.scdn.co/mp3-preview/b0b5285dd985f1de514fddcf085652d1cb37a1e7?cid=5bae1e05720d486a8bef2310f63cdb05,174346,0.482,0.426,2,0,0.127,-7.003,0,0.0424,160.26,4,0.404
1P3e9UqhsOt3KAoMqwY9K5,Awful,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,23,False,https://open.spotify.com/track/1P3e9UqhsOt3KAoMqwY9K5,https://p.scdn.co/mp3-preview/b450d4cbc8603232bdd531dd859ad8d29dea569c?cid=5bae1e05720d486a8bef2310f63cdb05,141308,0.319,0.528,7,0,0.235,-5.219,0,0.0362,94.442,3,0.403
3pbGWOLsj0JIk72a5bfMt9,Everything To Me,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,23,True,https://open.spotify.com/track/3pbGWOLsj0JIk72a5bfMt9,https://p.scdn.co/mp3-preview/d0cb9ccdcdcac131099aaebe913c122b5232d234?cid=5bae1e05720d486a8bef2310f63cdb05,167600,0.806,0.716,4,0.000354,0.0908,-5.023,0,0.0448,136.008,4,0.437
0th4T1Qdnf52KtDgdaHbT3,Just The Same,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,19,False,https://open.spotify.com/track/0th4T1Qdnf52KtDgdaHbT3,https://p.scdn.co/mp3-preview/d0f73418b8fbe0b51c0b88915bae911b9f5584ad?cid=5bae1e05720d486a8bef2310f63cdb05,221546,0.78,0.669,9,1.41e-05,0.178,-6.614,0,0.123,109.007,4,0.54
5rZkD8qV0fOE9mtfhrCNvt,Trust Me Baby,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,18,False,https://open.spotify.com/track/5rZkD8qV0fOE9mtfhrCNvt,https://p.scdn.co/mp3-preview/1bc3754346d151cbf497fcaf9ec08c6568d70e36?cid=5bae1e05720d486a8bef2310f63cdb05,197933,0.676,0.42,1,3.88e-06,0.145,-6.373,0,0.0377,148.065,4,0.475
0KCXjshkYcBX7LbUQRqKnI,Love For Me,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,18,False,https://open.spotify.com/track/0KCXjshkYcBX7LbUQRqKnI,https://p.scdn.co/mp3-preview/525feb9fd8233080a1785c4419cd7259db00a962?cid=5bae1e05720d486a8bef2310f63cdb05,199173,0.751,0.728,0,0,0.109,-5.766,1,0.0682,98.051,4,0.663
4AcjZoKIpV3s1jWdkSGWnJ,I Don't Even Smoke Weed,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,25,True,https://open.spotify.com/track/4AcjZoKIpV3s1jWdkSGWnJ,https://p.scdn.co/mp3-preview/b0e6e120cd3e3719bb181489f35de49bbe9c30da?cid=5bae1e05720d486a8bef2310f63cdb05,206320,0.776,0.735,11,2.75e-05,0.187,-6.795,0,0.0705,125.013,4,0.617
6Fz4DNZwhUCdy5swZlRnOe,Timberlands,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,11,False,https://open.spotify.com/track/6Fz4DNZwhUCdy5swZlRnOe,https://p.scdn.co/mp3-preview/8cdfda260beb04ec379ca3ae40c51b0a49954014?cid=5bae1e05720d486a8bef2310f63cdb05,201693,0.754,0.505,11,0,0.134,-8.227,0,0.0413,122.025,4,0.555
7sLb5RUY4cvlrksdZDEfLj,I've Got Love,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,17,False,https://open.spotify.com/track/7sLb5RUY4cvlrksdZDEfLj,https://p.scdn.co/mp3-preview/91d1d23d0622e64091ef5e8721e55feb93ad3ec6?cid=5bae1e05720d486a8bef2310f63cdb05,197693,0.735,0.576,6,0,0.527,-5.985,0,0.126,115.012,4,0.37
4XeHRrfuxwsiFSmr2LdTam,All For Nothing,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,11,False,https://open.spotify.com/track/4XeHRrfuxwsiFSmr2LdTam,https://p.scdn.co/mp3-preview/77ed6c7ed1cbedfca1a7af05993aef4ad3f4c526?cid=5bae1e05720d486a8bef2310f63cdb05,192146,0.421,0.571,6,0.00107,0.324,-6.112,1,0.0286,119.975,4,0.218
4vBlxgG7iM8WwjLMHKpNkm,When I'm With Him,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,38,False,https://open.spotify.com/track/4vBlxgG7iM8WwjLMHKpNkm,https://p.scdn.co/mp3-preview/c28536a286e5f23eb219582eab33602ba2237bbe?cid=5bae1e05720d486a8bef2310f63cdb05,193946,0.779,0.846,1,8.83e-06,0.0623,-5.68,1,0.0345,116.014,4,0.757
1btl9IeOVagMhp2N4k7Hxl,Again,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,18,False,https://open.spotify.com/track/1btl9IeOVagMhp2N4k7Hxl,https://p.scdn.co/mp3-preview/c3ceee0f4ff54dead5ac29c91aa84faf7e75b693?cid=5bae1e05720d486a8bef2310f63cdb05,181906,0.584,0.373,9,0.477,0.0921,-11.112,0,0.0319,127.982,4,0.0375
3Xb9vJflWz2DmB3jvQtNF6,Everything Is You,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,20,False,https://open.spotify.com/track/3Xb9vJflWz2DmB3jvQtNF6,https://p.scdn.co/mp3-preview/ea3811d0c13ec4c6e398740164998b32822aeac4?cid=5bae1e05720d486a8bef2310f63cdb05,224946,0.418,0.424,6,1.28e-06,0.13,-9.486,0,0.0508,114.622,4,0.294
4RiQoGASrpgqZ495kRuECk,Water Water,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,35,False,https://open.spotify.com/track/4RiQoGASrpgqZ495kRuECk,https://p.scdn.co/mp3-preview/b5b10931ecc7c751e33216415034106b21e9219d?cid=5bae1e05720d486a8bef2310f63cdb05,220746,0.501,0.817,4,0,0.102,-6.89,0,0.0404,125.066,4,0.206
5lbmAnxLpUytj6AHUZPRbP,Standard,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,25,False,https://open.spotify.com/track/5lbmAnxLpUytj6AHUZPRbP,https://p.scdn.co/mp3-preview/0f31faa2e418afe2e0d07ff17981b667a8987084?cid=5bae1e05720d486a8bef2310f63cdb05,218413,0.614,0.58,5,0.0104,0.108,-5.815,0,0.0286,150.009,4,0.274
1spLEdhSKVeh5nsK66tctl,How Do You Do It,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,34,False,https://open.spotify.com/track/1spLEdhSKVeh5nsK66tctl,https://p.scdn.co/mp3-preview/40c4c54c1066d01fe7aad11f772eaab723b1cc58?cid=5bae1e05720d486a8bef2310f63cdb05,228840,0.726,0.609,0,3.57e-05,0.233,-6.956,1,0.0519,121.019,4,0.766
5fvle1LkdzV84FvdBnthpL,To Get By,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,21,False,https://open.spotify.com/track/5fvle1LkdzV84FvdBnthpL,https://p.scdn.co/mp3-preview/f17ed362742374f96b54ce7bf6e34f496b3e2878?cid=5bae1e05720d486a8bef2310f63cdb05,175720,0.657,0.551,8,0.0513,0.584,-7.969,0,0.0403,118.99,4,0.297
5A1Mx2o4FSqrd2NCGMcdVM,Kitty Kat,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,30,False,https://open.spotify.com/track/5A1Mx2o4FSqrd2NCGMcdVM,https://p.scdn.co/mp3-preview/b3dac2918bba8fafb3010b4a86aa06e173a52984?cid=5bae1e05720d486a8bef2310f63cdb05,146093,0.488,0.663,6,0,0.365,-5.288,1,0.0429,130.102,4,0.633
2kwdoj4Y2gnw5ycWbrlQ9c,Need Myself,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,18,False,https://open.spotify.com/track/2kwdoj4Y2gnw5ycWbrlQ9c,https://p.scdn.co/mp3-preview/673c0f9f994b83025753ee4d5d3a77c6ee9b6f0d?cid=5bae1e05720d486a8bef2310f63cdb05,239173,0.65,0.662,5,1.88e-06,0.0763,-6.869,0,0.0347,114.992,4,0.404
1bksqdqpxSzhMDXREdXs8U,Make Up,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,16,False,https://open.spotify.com/track/1bksqdqpxSzhMDXREdXs8U,https://p.scdn.co/mp3-preview/0d9acd6dc0620e6db9643d15270949f176a3fea5?cid=5bae1e05720d486a8bef2310f63cdb05,218986,0.742,0.716,9,0.105,0.111,-7.576,0,0.0272,120.998,4,0.283
5CF4Jyx4RDDFRFYv8UJkQp,Threat,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,15,False,https://open.spotify.com/track/5CF4Jyx4RDDFRFYv8UJkQp,https://p.scdn.co/mp3-preview/af33b3191858e6c78514cb955a4fc1947530d0ad?cid=5bae1e05720d486a8bef2310f63cdb05,206306,0.597,0.825,9,0,0.101,-7.292,0,0.0523,124.98,4,0.389
4TdQkPkySu86nCqz0uBAgF,Icon,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,18,False,https://open.spotify.com/track/4TdQkPkySu86nCqz0uBAgF,https://p.scdn.co/mp3-preview/37923e809b9e5f5aa559ae059847dbd626a25ce8?cid=5bae1e05720d486a8bef2310f63cdb05,214093,0.727,0.379,9,0,0.0905,-8.286,0,0.0368,116.002,3,0.499
7hfdGCnmJK448fZjcy3Y5C,Dance For You (Blue Hawaii and DJ Kirby Remix),Empress Of,5QuBVnBPEzwYvFrgBbwpmU,27,False,https://open.spotify.com/track/7hfdGCnmJK448fZjcy3Y5C,https://p.scdn.co/mp3-preview/8fea7e0bca6a80fb5b9d3faebc3a8755b2862d28?cid=5bae1e05720d486a8bef2310f63cdb05,203964,0.728,0.786,6,0.865,0.0956,-6.93,0,0.0449,134.983,4,0.765
4D9Du6u4Pg2QJSjOo3uB8i,Dance For You (DJ Python and Nick León Remix),Empress Of,5QuBVnBPEzwYvFrgBbwpmU,14,False,https://open.spotify.com/track/4D9Du6u4Pg2QJSjOo3uB8i,https://p.scdn.co/mp3-preview/016da3684b1b92e2c1c1d7e781adc45b65d5e979?cid=5bae1e05720d486a8bef2310f63cdb05,249760,0.79,0.378,6,0.315,0.12,-8.509,0,0.0417,131.054,4,0.444
0E97xxm5PMY1H776tw0z64,Dance For You (Sassy 009 Remix),Empress Of,5QuBVnBPEzwYvFrgBbwpmU,12,False,https://open.spotify.com/track/0E97xxm5PMY1H776tw0z64,https://p.scdn.co/mp3-preview/ee8b5a074fc3c5ccf9806642bc863bbb42aa1de8?cid=5bae1e05720d486a8bef2310f63cdb05,191843,0.71,0.454,6,0.00192,0.0976,-6.58,0,0.0385,125.027,4,0.444
49OKGVDSoyJMAEH7oGubKa,Save Me,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,45,False,https://open.spotify.com/track/49OKGVDSoyJMAEH7oGubKa,https://p.scdn.co/mp3-preview/b4d4f8e9b91eb39cf787dfb9d08caf7d136ada7a?cid=5bae1e05720d486a8bef2310f63cdb05,198243,0.625,0.7,0,0,0.0805,-3.653,0,0.0523,114.997,4,0.356
08LPlXNMTR7lXbcDZBss01,Dance For You,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,45,False,https://open.spotify.com/track/08LPlXNMTR7lXbcDZBss01,https://p.scdn.co/mp3-preview/3a27bb3e83081eb63dbecfc78b1324d30c381dc4?cid=5bae1e05720d486a8bef2310f63cdb05,201385,0.669,0.929,11,0,0.113,-2.873,0,0.14,115.906,4,0.354
70HsIqEK1ATmos8ZAz4wHC,Turn The Table,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,42,False,https://open.spotify.com/track/70HsIqEK1ATmos8ZAz4wHC,https://p.scdn.co/mp3-preview/b831df55b940e72fc1449ffc2311dab56fcf4b17?cid=5bae1e05720d486a8bef2310f63cdb05,171786,0.707,0.74,0,2.02e-05,0.233,-5.187,1,0.092,114.97,4,0.727
2EuD767uwVvgDNVox7FL6N,Kept Up,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,24,False,https://open.spotify.com/track/2EuD767uwVvgDNVox7FL6N,https://p.scdn.co/mp3-preview/a6cadb0278469bc3039532f71f43d89bcec241cb?cid=5bae1e05720d486a8bef2310f63cdb05,157638,0.72,0.724,0,0,0.157,-5.659,1,0.0848,118.923,4,0.356
4SjpaEduD12rBAkipv5ulS,Cry For Help,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,23,False,https://open.spotify.com/track/4SjpaEduD12rBAkipv5ulS,https://p.scdn.co/mp3-preview/5823a71716617f79b3f0c68ee295cf753f1643e6?cid=5bae1e05720d486a8bef2310f63cdb05,170048,0.677,0.785,0,0.0215,0.31,-5.437,0,0.0493,115.024,4,0.441
2FUcu7dwNGkzSVtaIxfCFc,Vacío,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,21,False,https://open.spotify.com/track/2FUcu7dwNGkzSVtaIxfCFc,https://p.scdn.co/mp3-preview/df7bc3cd40c77476d86b3911859845bb734a264d?cid=5bae1e05720d486a8bef2310f63cdb05,186729,0.792,0.739,0,0.00993,0.365,-8.379,0,0.09,120.021,4,0.481
591n7FOd70GllWLTYvyJIu,Note to Self - Rostam Remix,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,40,False,https://open.spotify.com/track/591n7FOd70GllWLTYvyJIu,https://p.scdn.co/mp3-preview/37077792d84538443c9a5cb53c9c107bbf1322e8?cid=5bae1e05720d486a8bef2310f63cdb05,173000,0.646,0.73,8,0.00561,0.11,-8.552,1,0.0298,100.022,4,0.848
0wnwrJZFLCzDovwi1YMWQC,Love In Reverse (with Empress Of) - Porches Remix,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,18,False,https://open.spotify.com/track/0wnwrJZFLCzDovwi1YMWQC,https://p.scdn.co/mp3-preview/2556c904878b215ad77d437b2bb795d852eaf9f9?cid=5bae1e05720d486a8bef2310f63cdb05,145653,0.707,0.532,1,0.000327,0.0792,-5.932,1,0.0284,104.181,4,0.581
0QTTMcQe6gw0rE6r23uswv,Love In Reverse (with Empress Of),Empress Of,5QuBVnBPEzwYvFrgBbwpmU,13,False,https://open.spotify.com/track/0QTTMcQe6gw0rE6r23uswv,https://p.scdn.co/mp3-preview/fb06e0a0f8503d46e8549cdf9155fbe0df66d88a?cid=5bae1e05720d486a8bef2310f63cdb05,209914,0.693,0.626,4,0.00512,0.102,-5.9,0,0.0402,96.524,4,0.341
6cLfN8cCTh7x4Mu6DpEtfL,Man's World (Empress Of Remix) [feat. Pabllo Vittar],Empress Of,5QuBVnBPEzwYvFrgBbwpmU,38,False,https://open.spotify.com/track/6cLfN8cCTh7x4Mu6DpEtfL,https://p.scdn.co/mp3-preview/551b37f36e312d7a5fe4cd1b100e76d5a1a194ef?cid=5bae1e05720d486a8bef2310f63cdb05,190642,0.627,0.646,5,8.9e-05,0.126,-7.886,0,0.0507,118.915,4,0.748
60tnnsJPOPjHRGMwO5iJEs,Man's World - MUNA Remix,MUNA,6xdRb2GypJ7DqnWAI2mHGn,18,False,https://open.spotify.com/track/60tnnsJPOPjHRGMwO5iJEs,https://p.scdn.co/mp3-preview/002e896d5dcf6080afd8c0e2bb66f80f2052c723?cid=5bae1e05720d486a8bef2310f63cdb05,179277,0.653,0.779,5,0,0.142,-5.994,0,0.231,110.041,4,0.706
5zALPpDuSLPHgLGcFfiuQj,Ta Que Tiembla - Buscabulla x Empress Of [Empress Of Remix],Empress Of,5QuBVnBPEzwYvFrgBbwpmU,31,False,https://open.spotify.com/track/5zALPpDuSLPHgLGcFfiuQj,https://p.scdn.co/mp3-preview/05c419608888b8d61ee93c456150f5faddc14696?cid=5bae1e05720d486a8bef2310f63cdb05,179977,0.767,0.829,3,0.000303,0.251,-7.842,0,0.0612,123.008,4,0.509
6bTcbAFmkOXBXoJyJoorVH,Broken,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,18,False,https://open.spotify.com/track/6bTcbAFmkOXBXoJyJoorVH,https://p.scdn.co/mp3-preview/eef6478677c58c37bf9e1825899ad13ee2073883?cid=5bae1e05720d486a8bef2310f63cdb05,172189,0.655,0.496,9,2.25e-06,0.124,-8.999,0,0.046,104.996,4,0.251
3iGNfMNkGQrnCFnZ5Jv7sD,You've Got To Feel,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,36,False,https://open.spotify.com/track/3iGNfMNkGQrnCFnZ5Jv7sD,https://p.scdn.co/mp3-preview/031df3fc078d5409ea89ce23cb1b9813e310d1db?cid=5bae1e05720d486a8bef2310f63cdb05,165551,0.755,0.63,0,0,0.118,-5.684,0,0.0316,118.0,4,0.67
72KsNIxvoOKMGpFSe55PCO,Note To Self,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,30,False,https://open.spotify.com/track/72KsNIxvoOKMGpFSe55PCO,https://p.scdn.co/mp3-preview/b17e5dae91333dd4df7d8e05c3c610a8c5c6e482?cid=5bae1e05720d486a8bef2310f63cdb05,137092,0.739,0.846,8,0.544,0.14,-5.647,1,0.0486,100.007,4,0.353
43n8mITI1rQkVyncxuV7R8,Call Me - Gaika Remix,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,3,False,https://open.spotify.com/track/43n8mITI1rQkVyncxuV7R8,https://p.scdn.co/mp3-preview/655203282e2f3600617bceb4b1960b2d11dc4bea?cid=5bae1e05720d486a8bef2310f63cdb05,377468,0.5,0.762,5,0.365,0.265,-8.238,1,0.0516,133.934,4,0.188
3lXyS3VsU9VbEUWWZNOxDq,Call Me,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,19,False,https://open.spotify.com/track/3lXyS3VsU9VbEUWWZNOxDq,https://p.scdn.co/mp3-preview/ac201be2344c9fb57a254053c80276dfb93e96aa?cid=5bae1e05720d486a8bef2310f63cdb05,241489,0.533,0.779,5,3.53e-05,0.409,-5.279,1,0.0316,134.008,4,0.437
2LVoSGBjLNygHlcOOA2S54,Wild Girl - Stwo Remix,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,19,False,https://open.spotify.com/track/2LVoSGBjLNygHlcOOA2S54,,190789,0.704,0.373,10,5.09e-05,0.14,-11.268,0,0.0828,133.559,4,0.432
7ETxvXQ5oWFRfAfaIEimAG,Wild Girl - Paul Woolford Remix,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,57,False,https://open.spotify.com/track/7ETxvXQ5oWFRfAfaIEimAG,,221931,0.551,0.786,0,0.4,0.182,-8.434,1,0.0301,125.009,4,0.533
3IqwOIVNLdBs7av6n8Plrt,Wild Girl,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,49,False,https://open.spotify.com/track/3IqwOIVNLdBs7av6n8Plrt,,194088,0.691,0.453,9,1.05e-05,0.2,-10.525,0,0.0906,126.049,4,0.465
7IgT48MOFR66Pln4mley21,When I'm With Him - Perfume Genius Cover,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,12,False,https://open.spotify.com/track/7IgT48MOFR66Pln4mley21,https://p.scdn.co/mp3-preview/c034688881c9cf310d634c0b5f76e67bb59d9ea5?cid=5bae1e05720d486a8bef2310f63cdb05,214588,0.491,0.48,0,1.62e-06,0.13,-9.235,1,0.125,169.855,4,0.2
3lqWzhq7sd0xN6OHquCelW,In Dreams,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,22,False,https://open.spotify.com/track/3lqWzhq7sd0xN6OHquCelW,https://p.scdn.co/mp3-preview/149563ee2d493ca2336333af7aec627aa440405a?cid=5bae1e05720d486a8bef2310f63cdb05,192853,0.702,0.572,2,1.51e-05,0.355,-6.497,0,0.0293,144.962,4,0.62
6qmgbqc8ysTIZPHAZbPEhV,Love,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,21,False,https://open.spotify.com/track/6qmgbqc8ysTIZPHAZbPEhV,,241398,0.745,0.708,7,3.28e-05,0.129,-3.889,0,0.0561,104.961,4,0.458
3AOAHSNABZsJ2rvMnugWUH,Never Enough - Empress Of Remix,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,9,False,https://open.spotify.com/track/3AOAHSNABZsJ2rvMnugWUH,https://p.scdn.co/mp3-preview/52ba1b098591cd098e6996ff969b8e16f803bb3f?cid=5bae1e05720d486a8bef2310f63cdb05,212555,0.72,0.571,11,6.81e-05,0.0445,-5.964,0,0.0453,138.922,4,0.738
1zOrNX2Rp00WGJzNJUfj0V,Why Don't You Come On,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,42,False,https://open.spotify.com/track/1zOrNX2Rp00WGJzNJUfj0V,,199980,0.67,0.677,1,0,0.188,-5.554,1,0.0664,128.088,4,0.348
63J2uMpk7jXeXl3lIhMS4b,Go To Hell,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,32,False,https://open.spotify.com/track/63J2uMpk7jXeXl3lIhMS4b,https://p.scdn.co/mp3-preview/1d843d6e013ecf4d2af40ce6be88f462a82287a8?cid=5bae1e05720d486a8bef2310f63cdb05,189613,0.697,0.523,2,0,0.113,-5.318,1,0.0427,119.864,4,0.528
4Snz4KKxTcglJs9G3HMcIX,How Do You Do It - Jim Eno Sessions,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,3,False,https://open.spotify.com/track/4Snz4KKxTcglJs9G3HMcIX,https://p.scdn.co/mp3-preview/78ab3ad48b705571e553a16bab59df9080f26283?cid=5bae1e05720d486a8bef2310f63cdb05,226576,0.755,0.544,2,0.000871,0.396,-11.423,1,0.0427,120.988,4,0.783
0LWCKT2BJsX6JMr73b6InJ,Water Water - Jim Eno Sessions,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,4,False,https://open.spotify.com/track/0LWCKT2BJsX6JMr73b6InJ,https://p.scdn.co/mp3-preview/8baee9075cdb8ba942c3a860f746968f23078e26?cid=5bae1e05720d486a8bef2310f63cdb05,232827,0.629,0.545,6,0.0011,0.209,-13.237,0,0.0346,125.011,4,0.581
5hmhx0gjArpg0JXijMrRW1,Standard - Jim Eno Sessions,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,2,False,https://open.spotify.com/track/5hmhx0gjArpg0JXijMrRW1,https://p.scdn.co/mp3-preview/fb01c5f1e956293d1af55ce0f16ea3d820a496d9?cid=5bae1e05720d486a8bef2310f63cdb05,220212,0.587,0.479,5,0.00111,0.298,-12.515,0,0.0454,150.236,4,0.467
15LIoiA1EClYyI8WCn708z,Woman Is a Word,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,43,False,https://open.spotify.com/track/15LIoiA1EClYyI8WCn708z,https://p.scdn.co/mp3-preview/f6cb2bccffd374f44aca8af65992190907261443?cid=5bae1e05720d486a8bef2310f63cdb05,197007,0.415,0.588,3,6.42e-06,0.328,-5.389,0,0.0403,89.957,3,0.257
26HJIyqV31gDBK19ec7UK2,How Do You Do It - Ash Koosha Remix,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,3,False,https://open.spotify.com/track/26HJIyqV31gDBK19ec7UK2,https://p.scdn.co/mp3-preview/40f634fc5b236d5af9944375a067dbe501fdd117?cid=5bae1e05720d486a8bef2310f63cdb05,214780,0.36,0.821,4,1.51e-05,0.204,-8.231,0,0.502,121.561,4,0.226
7GzfOKhx0ophVUwS7oeJyp,Hat Trick,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,29,False,https://open.spotify.com/track/7GzfOKhx0ophVUwS7oeJyp,https://p.scdn.co/mp3-preview/cc78e1cbfa18a7395da4491a4a5df81dfe063f9f?cid=5bae1e05720d486a8bef2310f63cdb05,193790,0.3,0.62,7,0.000511,0.28,-9.543,0,0.172,199.797,4,0.278
55icoJCdVLSIVJdHMavpGS,No Means No,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,16,False,https://open.spotify.com/track/55icoJCdVLSIVJdHMavpGS,https://p.scdn.co/mp3-preview/47d50b645824cd3f2fe8fafe476e4aa8b4c7e912?cid=5bae1e05720d486a8bef2310f63cdb05,279439,0.573,0.547,7,0.000106,0.178,-8.58,1,0.0275,110.032,4,0.411
2UZw5JefCzhhj1MmPFCS9s,Tristeza,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,6,False,https://open.spotify.com/track/2UZw5JefCzhhj1MmPFCS9s,https://p.scdn.co/mp3-preview/b1bf36c69cbd77b9f0cd8472df3150cd5ef28d5b?cid=5bae1e05720d486a8bef2310f63cdb05,180909,0.237,0.337,2,2.29e-05,0.145,-9.836,0,0.0376,90.049,4,0.465
6qVfMAEbogwDk5PJWhqW62,Camisa Favorita,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,9,False,https://open.spotify.com/track/6qVfMAEbogwDk5PJWhqW62,https://p.scdn.co/mp3-preview/afea5ba6aa56bb37baebe90248c3133983c2cc01?cid=5bae1e05720d486a8bef2310f63cdb05,247473,0.517,0.515,6,0.00504,0.0901,-8.652,1,0.0319,134.949,3,0.246
1J6ApHSVrxFDl1biyNTJ1l,Tristeza - Delorean Remix,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,3,False,https://open.spotify.com/track/1J6ApHSVrxFDl1biyNTJ1l,https://p.scdn.co/mp3-preview/cca1fa82dc30bd051539dd28357b48aebbaa4afa?cid=5bae1e05720d486a8bef2310f63cdb05,242000,0.524,0.811,2,0.128,0.326,-6.39,0,0.0315,89.975,4,0.166
5ANXZ6r5NlIbWaktHMsj0Q,Tristeza - El Guincho Remix,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,2,False,https://open.spotify.com/track/5ANXZ6r5NlIbWaktHMsj0Q,https://p.scdn.co/mp3-preview/8b6e147d3a6834f980e28135f05800a3d7462c1e?cid=5bae1e05720d486a8bef2310f63cdb05,341760,0.532,0.909,10,0.221,0.265,-2.716,1,0.387,185.419,3,0.779
